specialtyCode,specialtyName,branchCode,branchName,categoryCode,categoryName,requirementItemName,minValue,maxValue,recruitYear,recruitRound,scheduleId,applicationStartAt,applicationEndAt
163.108,크레인운용,1,육군,1,기술행정병,청력장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.108,크레인운용,1,육군,1,기술행정병,디스크관절이상여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,전공선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,청력장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.101,장갑전투도저운전,1,육군,1,기술행정병,수전증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.101,장갑전투도저운전,1,육군,1,기술행정병,안경착용여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.101,장갑전투도저운전,1,육군,1,기술행정병,디스크관절이상여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
162.103,배관/기계설비,1,육군,1,기술행정병,치질여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
162.103,배관/기계설비,1,육군,1,기술행정병,청력장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
162.103,배관/기계설비,1,육군,1,기술행정병,수지결손여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,1차선발여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,전공선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,문신여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M162.103,배관/기계설비(중졸),1,육군,1,기술행정병,수지강직여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M162.103,배관/기계설비(중졸),1,육군,1,기술행정병,나안시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.102,영상제작,1,육군,1,기술행정병,연간모집여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.101,공보정훈,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.101,공보정훈,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.101,공보정훈,1,육군,1,기술행정병,전공선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.101,공보정훈,1,육군,1,기술행정병,언어장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
341.101,공보정훈,1,육군,1,기술행정병,청력장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
224.106,화생방장비정비,1,육군,1,기술행정병,언어장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
224.106,화생방장비정비,1,육군,1,기술행정병,나안시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,연간모집여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,1차선발여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,수지결손여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
181.101,항공운항/관제,1,육군,1,기술행정병,신장,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.104,도하장비조종,1,육군,1,기술행정병,면접실시여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.104,도하장비조종,1,육군,1,기술행정병,수전증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.104,도하장비조종,1,육군,1,기술행정병,안경착용여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.104,도하장비조종,1,육군,1,기술행정병,수지결손여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.104,도하장비조종,1,육군,1,기술행정병,신장,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.103,교량전차조종,1,육군,1,기술행정병,언어장애여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
161.104,야전건설,1,육군,1,기술행정병,인성검사이상여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
161.104,야전건설,1,육군,1,기술행정병,색각장애코드허용값,"정상,색약,색맹",,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
132.102,K239포병,1,육군,1,기술행정병,탈장여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
132.102,K239포병,1,육군,1,기술행정병,흉터여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
132.102,K239포병,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
132.102,K239포병,1,육군,1,기술행정병,운동장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.107,공기압축기운용,1,육군,1,기술행정병,교정시력_좌,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
152.103,땅굴탐지,1,육군,1,기술행정병,전공선발기준학력코드,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
152.103,땅굴탐지,1,육군,1,기술행정병,디스크관절이상여부,Y,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
134.101,현무포병,1,육군,1,기술행정병,문신여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
134.101,현무포병,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
134.101,현무포병,1,육군,1,기술행정병,언어장애여부,Y,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
331.101,재정회계,1,육군,1,기술행정병,면접실시여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
331.101,재정회계,1,육군,1,기술행정병,나안시력_좌,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
331.101,재정회계,1,육군,1,기술행정병,신장,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
224.107,의무장비정비,1,육군,1,기술행정병,치질여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
224.107,의무장비정비,1,육군,1,기술행정병,면접실시여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
224.107,의무장비정비,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
224.107,의무장비정비,1,육군,1,기술행정병,디스크관절이상여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
211.102,연막,1,육군,1,기술행정병,면접실시여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
211.102,연막,1,육군,1,기술행정병,연령,18,28,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.106,천마운용/정비,1,육군,1,기술행정병,문신여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.106,천마운용/정비,1,육군,1,기술행정병,색각장애코드허용값,정상,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.106,천마운용/정비,1,육군,1,기술행정병,나안시력_좌,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.105,휴대용유도무기운용/정비,1,육군,1,기술행정병,교정시력_좌,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.105,휴대용유도무기운용/정비,1,육군,1,기술행정병,디스크관절이상여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.105,휴대용유도무기운용/정비,1,육군,1,기술행정병,나안시력_좌,,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.102,오리콘운용/정비,1,육군,1,기술행정병,치질여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.102,오리콘운용/정비,1,육군,1,기술행정병,면접실시여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.102,오리콘운용/정비,1,육군,1,기술행정병,청력장애여부,Y,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.102,오리콘운용/정비,1,육군,1,기술행정병,안경착용여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
141.102,오리콘운용/정비,1,육군,1,기술행정병,수지강직여부,N,,2026,5,15267,2026-04-30T14:00:00+09:00,2026-05-07T14:00:00+09:00
231.106,물자근무지원,1,육군,1,기술행정병,직업계고모집여부,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,심장질환여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,연간모집여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,신체등급코드,4,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.101,장갑전투도저운전,1,육군,1,기술행정병,직업계고모집여부,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.106,전문물리치료,1,육군,1,기술행정병,흉터여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.106,전문물리치료,1,육군,1,기술행정병,나안시력_우,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.103,전문임상병리,1,육군,1,기술행정병,탈장여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.103,전문임상병리,1,육군,1,기술행정병,면접실시여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.103,전문임상병리,1,육군,1,기술행정병,전공선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.102,전문치과,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.102,전문치과,1,육군,1,기술행정병,체중,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,심장질환여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M162.103,배관/기계설비(중졸),1,육군,1,기술행정병,심장질환여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M162.103,배관/기계설비(중졸),1,육군,1,기술행정병,직업계고모집여부,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M161.104,야전건설(중졸),1,육군,1,기술행정병,치질여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M161.104,야전건설(중졸),1,육군,1,기술행정병,1차선발여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M161.104,야전건설(중졸),1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
M161.104,야전건설(중졸),1,육군,1,기술행정병,전공선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
243.101,항만운영,1,육군,1,기술행정병,체중,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
242.101,전장이동통제,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
242.101,전장이동통제,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
241.113,크레인차량운전,1,육군,1,기술행정병,탈장여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
241.113,크레인차량운전,1,육군,1,기술행정병,치질여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
241.113,크레인차량운전,1,육군,1,기술행정병,면접실시여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
241.113,크레인차량운전,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
231.106,물자근무지원,1,육군,1,기술행정병,수전증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
231.106,물자근무지원,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
231.106,물자근무지원,1,육군,1,기술행정병,안경착용여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
231.106,물자근무지원,1,육군,1,기술행정병,체중,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
224.106,화생방장비정비,1,육군,1,기술행정병,흉터여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.114,장갑차야전정비,1,육군,1,기술행정병,연간모집여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.114,장갑차야전정비,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,직업계고모집여부,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,1차선발여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,신체등급코드,4,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,운동장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.109,자주포야전정비,1,육군,1,기술행정병,나안시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,언어장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,수지결손여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
222.105,전차정비,1,육군,1,기술행정병,디스크관절이상여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,연간모집여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,교정시력_우,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,교정시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,언어장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,청력장애여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
211.104,화생방정찰,1,육군,1,기술행정병,안경착용여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
171.107,교환시설운용/정비,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
171.107,교환시설운용/정비,1,육군,1,기술행정병,문신여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
171.107,교환시설운용/정비,1,육군,1,기술행정병,색각장애코드허용값,정상,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
171.107,교환시설운용/정비,1,육군,1,기술행정병,나안시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
171.107,교환시설운용/정비,1,육군,1,기술행정병,체중,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.112,로더운전,1,육군,1,기술행정병,심장질환여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.112,로더운전,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.112,로더운전,1,육군,1,기술행정병,색각장애코드허용값,"정상,색약,색맹",,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.112,로더운전,1,육군,1,기술행정병,나안시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.109,도저운용,1,육군,1,기술행정병,탈장여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.108,크레인운용,1,육군,1,기술행정병,수전증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.108,크레인운용,1,육군,1,기술행정병,폐쇄공포증여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,흉터여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,1차선발여부,Y,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,교정시력_우,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,인성검사이상여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
163.102,다목적굴착기운전,1,육군,1,기술행정병,수지결손여부,N,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
162.103,배관/기계설비,1,육군,1,기술행정병,교정시력_우,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,교정시력_좌,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,연령,18,28,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
412.101,전문간호,1,육군,1,기술행정병,신분선발기준학력코드,,,2026,6,15341,2026-05-28T14:00:00+09:00,2026-06-04T14:00:00+09:00
